what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1462218319925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218324152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218330892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218335696
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218427908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1462218427924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218439873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218447049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218489279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218514644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1462218514941
